7194861.00000,   0.70208
16442319.00000,   0.51552
17038509.00000,   0.70701
17320071.00000,   0.73490
25372143.00000,   0.53832
26172741.00000,   0.56042
30514407.00000,   0.51055
32005383.00000,   0.53845
36568491.00000,   0.48198
37048950.00000,   0.51151
37409670.00000,   0.52208
37613076.00000,   0.53627
41280396.00000,   0.50932
43662651.00000,   0.49784
47844498.00000,   0.48065
51752298.00000,   0.45375
53039367.00000,   0.47690
55639557.00000,   0.47847
58687140.00000,   0.47071
59804370.00000,   0.47905
60552363.00000,   0.49476
60870498.00000,   0.51259
60893544.00000,   0.52853
66019275.00000,   0.49419
70876971.00000,   0.47136
73208625.00000,   0.47159
73735677.00000,   0.47940
75428055.00000,   0.47589
78658503.00000,   0.47579
81647970.00000,   0.46181
84929520.00000,   0.45179
87657465.00000,   0.44804
89317278.00000,   0.45625
89326797.00000,   0.46496
89933007.00000,   0.46844
92497626.00000,   0.46106
92693016.00000,   0.46840
92875380.00000,   0.47823
93194016.00000,   0.48756
93606339.00000,   0.49320
94423971.00000,   0.49710
97113840.00000,   0.49484
97555722.00000,   0.51153
98017644.00000,   0.51835
100694487.00000,   0.51237
100701000.00000,   0.51900
102396885.00000,   0.51796
103899384.00000,   0.51919
105576231.00000,   0.52529
106215006.00000,   0.54239
107890851.00000,   0.54026
109213992.00000,   0.54123
110340741.00000,   0.54349
110346753.00000,   0.55403
111256569.00000,   0.55394
111821196.00000,   0.56246
114754050.00000,   0.55646
115388817.00000,   0.55984
116915865.00000,   0.55687
117694920.00000,   0.56154
118687902.00000,   0.56820
120713445.00000,   0.56402
122237988.00000,   0.56139
123479466.00000,   0.56548
128134257.00000,   0.55960
128957901.00000,   0.56054
137056566.00000,   0.53847
138654756.00000,   0.54247
140156253.00000,   0.54257
142660251.00000,   0.53930
143977380.00000,   0.53942
144608139.00000,   0.53930
145538496.00000,   0.54380
147659229.00000,   0.54351
147705321.00000,   0.54986
147758928.00000,   0.55769
148405218.00000,   0.55813
148805517.00000,   0.56594
150387174.00000,   0.56888
152317527.00000,   0.57194
153076542.00000,   0.57571
153270930.00000,   0.58009
153525939.00000,   0.58852
155326533.00000,   0.58356
155530941.00000,   0.58537
155577033.00000,   0.59180
155654187.00000,   0.59384
156026931.00000,   0.60149
164194233.00000,   0.57659
172479771.00000,   0.55396
174573951.00000,   0.55303
174644091.00000,   0.55540
175513326.00000,   0.55579
175942182.00000,   0.55733
180363507.00000,   0.54796
181687149.00000,   0.54579
184608480.00000,   0.54379
189199644.00000,   0.53775
189472689.00000,   0.54058
191008254.00000,   0.53847
192983697.00000,   0.53916
195270261.00000,   0.54019
