15811059.00000,   0.16357
29636154.00000,   0.19411
36555465.00000,   0.21238
39388119.00000,   0.23465
40502343.00000,   0.26552
41297931.00000,   0.29192
44439201.00000,   0.28482
46273863.00000,   0.29102
47316945.00000,   0.29938
48503814.00000,   0.30502
49126056.00000,   0.31529
49193691.00000,   0.32909
50284368.00000,   0.33235
51665625.00000,   0.33321
51925644.00000,   0.34050
54382047.00000,   0.34852
54666114.00000,   0.36809
57533337.00000,   0.36371
58963692.00000,   0.36536
63191631.00000,   0.35513
64421586.00000,   0.35518
64428600.00000,   0.36346
64542327.00000,   0.38897
66154044.00000,   0.39432
66576387.00000,   0.40536
70419558.00000,   0.40146
70984185.00000,   0.41814
72131475.00000,   0.42568
72224661.00000,   0.43761
73205118.00000,   0.44794
73306821.00000,   0.45300
74459622.00000,   0.46251
75160521.00000,   0.46408
75720639.00000,   0.46828
75890979.00000,   0.48349
79107900.00000,   0.47687
79169022.00000,   0.48993
81284244.00000,   0.48228
81289254.00000,   0.49544
81787248.00000,   0.51000
84617397.00000,   0.49994
88880406.00000,   0.48621
89781705.00000,   0.48573
93259647.00000,   0.48210
98138886.00000,   0.46894
100473546.00000,   0.46554
101329755.00000,   0.46828
101458512.00000,   0.47050
107040654.00000,   0.45183
108165399.00000,   0.45669
113392332.00000,   0.44001
115174890.00000,   0.44097
116001039.00000,   0.44232
116778090.00000,   0.44381
124913328.00000,   0.42191
125661822.00000,   0.42925
127732455.00000,   0.42828
127847184.00000,   0.43296
129496977.00000,   0.43173
129956394.00000,   0.43382
140198337.00000,   0.40681
141192822.00000,   0.40942
141401739.00000,   0.41499
141844122.00000,   0.42408
142189812.00000,   0.42481
144483891.00000,   0.42444
147673257.00000,   0.42145
148172253.00000,   0.42226
152334060.00000,   0.41907
152458809.00000,   0.42892
152509911.00000,   0.43173
152756904.00000,   0.43866
153404196.00000,   0.44451
155230341.00000,   0.44359
156273423.00000,   0.44354
156281439.00000,   0.45288
161610576.00000,   0.44159
163336521.00000,   0.44257
166699734.00000,   0.43771
170754327.00000,   0.42988
171446709.00000,   0.43143
172739790.00000,   0.43191
172788387.00000,   0.43610
173802912.00000,   0.43794
174159123.00000,   0.44137
176587971.00000,   0.44000
177189171.00000,   0.44213
180787854.00000,   0.43510
181407090.00000,   0.43844
181534845.00000,   0.44277
182830431.00000,   0.44625
183583434.00000,   0.44768
188395038.00000,   0.43983
190663065.00000,   0.44085
195017757.00000,   0.43518
195155532.00000,   0.43808
198131973.00000,   0.43556
200222646.00000,   0.43508
204277239.00000,   0.42835
205687554.00000,   0.42828
205760199.00000,   0.43621
206019216.00000,   0.43713
206999172.00000,   0.43983
208990146.00000,   0.43943
210671001.00000,   0.43779
211590837.00000,   0.43710
214067781.00000,   0.43383
222458529.00000,   0.41822
223510629.00000,   0.42292
228234057.00000,   0.41810
228929445.00000,   0.42243
230183448.00000,   0.42402
231085749.00000,   0.42506
232007589.00000,   0.42603
233291652.00000,   0.42599
235555170.00000,   0.42589
235648857.00000,   0.42703
237224502.00000,   0.42768
237939429.00000,   0.42948
241872279.00000,   0.42603
244651326.00000,   0.42239
247579671.00000,   0.41915
253742472.00000,   0.41101
253931349.00000,   0.41161
256039557.00000,   0.41164
257129733.00000,   0.41175
259291047.00000,   0.41070
259976916.00000,   0.41230
261714885.00000,   0.41233
267018471.00000,   0.40947
267725883.00000,   0.41293
267859650.00000,   0.41575
269939802.00000,   0.41554
277109112.00000,   0.40973
278416221.00000,   0.40901
278697783.00000,   0.41471
281356089.00000,   0.41504
281566509.00000,   0.41789
282453279.00000,   0.41841
283484838.00000,   0.41812
284976816.00000,   0.42132
285804969.00000,   0.42154
286625607.00000,   0.42493
289354053.00000,   0.42443
289381107.00000,   0.42708
289688721.00000,   0.42867
290296434.00000,   0.42914
290781903.00000,   0.43293
292688208.00000,   0.43136
294705234.00000,   0.43077
295143609.00000,   0.43457
295258338.00000,   0.43689
296192703.00000,   0.43831
297324963.00000,   0.43845
301982760.00000,   0.43303
305159601.00000,   0.43081
306114507.00000,   0.43294
307370013.00000,   0.43436
309016299.00000,   0.43482
309435135.00000,   0.43606
310069401.00000,   0.43728
312679611.00000,   0.43646
313946139.00000,   0.43835
315721182.00000,   0.43753
317042820.00000,   0.43650
318951129.00000,   0.43550
319044816.00000,   0.43806
319569864.00000,   0.43979
322257228.00000,   0.43856
325343889.00000,   0.43646
326175549.00000,   0.43695
327254703.00000,   0.43857
333880428.00000,   0.43245
334164996.00000,   0.43368
335393448.00000,   0.43406
335657475.00000,   0.43539
335881422.00000,   0.43726
336109878.00000,   0.43967
341399436.00000,   0.43399
344671968.00000,   0.43198
345034692.00000,   0.43334
345275673.00000,   0.43502
346049217.00000,   0.43551
346427472.00000,   0.43717
348670950.00000,   0.43625
350806212.00000,   0.43655
353216022.00000,   0.43647
355172427.00000,   0.43611
356264607.00000,   0.43626
356533644.00000,   0.44036
356747070.00000,   0.44233
357211998.00000,   0.44531
360170904.00000,   0.44508
360293148.00000,   0.44756
362807667.00000,   0.44574
364364775.00000,   0.44461
364778100.00000,   0.44656
367726986.00000,   0.44562
370972464.00000,   0.44312
371721459.00000,   0.44501
372371256.00000,   0.44712
377333160.00000,   0.44418
378762513.00000,   0.44373
379485456.00000,   0.44453
379961406.00000,   0.44513
380016015.00000,   0.44763
381525027.00000,   0.44763
382052079.00000,   0.44822
383638746.00000,   0.44691
385045554.00000,   0.44643
392084604.00000,   0.43988
394695315.00000,   0.43965
395649219.00000,   0.44120
398410230.00000,   0.44121
398620149.00000,   0.44182
403536963.00000,   0.43769
403590570.00000,   0.43975
404236359.00000,   0.43986
404731347.00000,   0.44030
415752345.00000,   0.42958
417977286.00000,   0.43101
419600025.00000,   0.43106
421545408.00000,   0.42994
421723263.00000,   0.43096
423949707.00000,   0.43009
430809900.00000,   0.42823
433900569.00000,   0.42680
434622510.00000,   0.42718
434893050.00000,   0.42794
435648057.00000,   0.42939
436232223.00000,   0.43003
438267786.00000,   0.43013
442753239.00000,   0.42798
443547825.00000,   0.42925
444750726.00000,   0.42997
445068360.00000,   0.43140
446807331.00000,   0.43283
448069851.00000,   0.43319
448392996.00000,   0.43508
450874449.00000,   0.43418
451076853.00000,   0.43678
452176548.00000,   0.43775
455961102.00000,   0.43497
457151478.00000,   0.43546
462693039.00000,   0.43123
466448535.00000,   0.42919
466847331.00000,   0.43015
467965062.00000,   0.43144
473848806.00000,   0.42742
474743091.00000,   0.42787
477805704.00000,   0.42612
477989571.00000,   0.42723
478767624.00000,   0.42926
480411906.00000,   0.43057
480770121.00000,   0.43171
483819708.00000,   0.43026
489598242.00000,   0.42611
490644831.00000,   0.42750
491315670.00000,   0.42803
492186408.00000,   0.42999
492472980.00000,   0.43032
495946914.00000,   0.42886
504140268.00000,   0.42352
508451373.00000,   0.42068
508585140.00000,   0.42195
510087138.00000,   0.42269
510216396.00000,   0.42397
511408776.00000,   0.42432
513665280.00000,   0.42453
513836121.00000,   0.42597
514118184.00000,   0.42750
515009964.00000,   0.42823
516075090.00000,   0.42916
516506952.00000,   0.43074
517262460.00000,   0.43107
517974882.00000,   0.43178
519281490.00000,   0.43176
519662250.00000,   0.43211
520018461.00000,   0.43355
522290997.00000,   0.43429
523807524.00000,   0.43437
524120148.00000,   0.43594
524452812.00000,   0.43889
525478860.00000,   0.43947
525904710.00000,   0.44010
526905708.00000,   0.44087
527917728.00000,   0.44133
529157703.00000,   0.44283
529388664.00000,   0.44411
533791452.00000,   0.44214
533950770.00000,   0.44392
538512876.00000,   0.44073
538516383.00000,   0.44204
538643136.00000,   0.44349
544149126.00000,   0.43958
546705228.00000,   0.43892
548247306.00000,   0.43855
550123551.00000,   0.43931
552975744.00000,   0.43870
556251783.00000,   0.43766
559345959.00000,   0.43632
564695136.00000,   0.43411
565181106.00000,   0.43456
569279286.00000,   0.43494
569426079.00000,   0.43570
569652030.00000,   0.43703
571791801.00000,   0.43735
572146509.00000,   0.43794
572326869.00000,   0.43938
