11088633.00000,   0.29763
26328051.00000,   0.15720
30730839.00000,   0.15783
30960297.00000,   0.17549
35277915.00000,   0.18175
35506872.00000,   0.21059
37104060.00000,   0.23092
39404151.00000,   0.24549
40004850.00000,   0.25623
40279398.00000,   0.28102
43388604.00000,   0.27249
44435694.00000,   0.32741
46807929.00000,   0.32469
50371041.00000,   0.31960
51919632.00000,   0.32461
52693176.00000,   0.32518
54428139.00000,   0.32879
58405578.00000,   0.31839
59106978.00000,   0.34606
59255274.00000,   0.35717
60235731.00000,   0.36455
62520792.00000,   0.36424
63646539.00000,   0.36964
69034293.00000,   0.34966
78150990.00000,   0.31963
79376937.00000,   0.31814
79533750.00000,   0.32946
81371919.00000,   0.32682
81818310.00000,   0.33004
82045764.00000,   0.33943
89652447.00000,   0.32150
95624868.00000,   0.30966
95910438.00000,   0.31072
96381879.00000,   0.31754
100632363.00000,   0.30773
104774631.00000,   0.31019
111665385.00000,   0.29812
114292128.00000,   0.29878
118846719.00000,   0.29062
126397290.00000,   0.28684
129391266.00000,   0.29262
155848575.00000,   0.24630
162057468.00000,   0.24042
163339026.00000,   0.24780
163938222.00000,   0.25174
166271379.00000,   0.25247
169508340.00000,   0.25457
172359030.00000,   0.25367
176207211.00000,   0.25175
179667117.00000,   0.25188
181569915.00000,   0.25151
182805882.00000,   0.25993
192629991.00000,   0.24968
193608444.00000,   0.25550
195556833.00000,   0.26105
199958619.00000,   0.25955
201393483.00000,   0.26273
201699594.00000,   0.26411
204653991.00000,   0.26718
205421022.00000,   0.27231
208533735.00000,   0.27058
209664993.00000,   0.27425
215038218.00000,   0.26977
215810259.00000,   0.27162
220515651.00000,   0.26769
221723562.00000,   0.27211
222840792.00000,   0.27258
237447447.00000,   0.26165
241416870.00000,   0.26338
242981493.00000,   0.26340
249473952.00000,   0.25813
251453904.00000,   0.26161
251481459.00000,   0.26860
255538557.00000,   0.26980
257589651.00000,   0.27263
258700869.00000,   0.27403
261931317.00000,   0.27384
263729907.00000,   0.27621
264006960.00000,   0.28348
266536008.00000,   0.28411
271535988.00000,   0.28471
272610132.00000,   0.28592
272831073.00000,   0.28749
273482373.00000,   0.29046
274575555.00000,   0.29294
275502906.00000,   0.29330
279678741.00000,   0.29181
283246362.00000,   0.29384
285689238.00000,   0.29291
286653663.00000,   0.29378
286850055.00000,   0.29665
289331007.00000,   0.30021
290595531.00000,   0.30072
291096531.00000,   0.30226
294167160.00000,   0.30291
297112539.00000,   0.30321
301570938.00000,   0.30019
308656080.00000,   0.29524
309259284.00000,   0.29680
314630505.00000,   0.29712
320388999.00000,   0.29738
325922544.00000,   0.29599
326752200.00000,   0.29669
328236663.00000,   0.30057
334083333.00000,   0.29792
334393953.00000,   0.29961
336576309.00000,   0.29955
337235124.00000,   0.30298
337568790.00000,   0.30639
346029678.00000,   0.30059
347578269.00000,   0.30120
351744084.00000,   0.29976
354076239.00000,   0.30012
358950468.00000,   0.29942
360574209.00000,   0.29972
361320198.00000,   0.30024
369446418.00000,   0.29765
369949422.00000,   0.30015
370396815.00000,   0.30132
