1554102.00000,   0.40915
2856201.00000,   0.61017
3925836.00000,   0.56809
6318111.00000,   0.47671
6603681.00000,   0.49541
8891748.00000,   0.40520
13269987.00000,   0.31207
14532507.00000,   0.30310
14637717.00000,   0.31523
14722386.00000,   0.35002
15399237.00000,   0.37827
16295025.00000,   0.37844
16461357.00000,   0.39341
18892209.00000,   0.34864
19330083.00000,   0.35146
21054525.00000,   0.34008
22042497.00000,   0.33451
24719841.00000,   0.31087
26242380.00000,   0.30461
27318528.00000,   0.31373
27431253.00000,   0.33634
28697781.00000,   0.34248
28823031.00000,   0.34645
30621621.00000,   0.35245
31388151.00000,   0.35678
32156685.00000,   0.37651
33320007.00000,   0.39422
35123607.00000,   0.39207
38286921.00000,   0.36954
39845031.00000,   0.36290
40835508.00000,   0.36058
41201238.00000,   0.36552
41864562.00000,   0.36681
41969271.00000,   0.37011
42070473.00000,   0.37580
42476283.00000,   0.38420
42506343.00000,   0.39062
43381089.00000,   0.38553
43510347.00000,   0.38706
44130084.00000,   0.38850
44530884.00000,   0.38713
44638599.00000,   0.39061
45218256.00000,   0.38780
45464748.00000,   0.38815
45817452.00000,   0.38641
45962241.00000,   0.38776
46352019.00000,   0.38737
47024862.00000,   0.38431
47391594.00000,   0.38531
47869548.00000,   0.38451
48112533.00000,   0.38650
48217743.00000,   0.38852
48475257.00000,   0.38797
48661629.00000,   0.39112
49372548.00000,   0.38694
50207715.00000,   0.38178
50255310.00000,   0.38363
50481762.00000,   0.38400
50901099.00000,   0.38151
50982261.00000,   0.38383
51484764.00000,   0.38267
51660114.00000,   0.38428
52148088.00000,   0.38208
52572936.00000,   0.38112
53386560.00000,   0.37917
53533854.00000,   0.37970
54235755.00000,   0.37576
54262809.00000,   0.37738
54681645.00000,   0.37620
54729741.00000,   0.37730
55553385.00000,   0.37570
55773324.00000,   0.37689
55892562.00000,   0.37727
56169615.00000,   0.37784
56245767.00000,   0.37962
56462700.00000,   0.38045
56730234.00000,   0.38009
56938650.00000,   0.38044
57099471.00000,   0.37997
57462696.00000,   0.38011
57713196.00000,   0.37993
58415598.00000,   0.37601
58968702.00000,   0.37458
59186136.00000,   0.37546
59236236.00000,   0.37656
59668098.00000,   0.37553
60471702.00000,   0.37312
61437630.00000,   0.37119
61677609.00000,   0.37314
62968185.00000,   0.36715
63810867.00000,   0.36383
63931608.00000,   0.36632
64355454.00000,   0.36476
65322384.00000,   0.36323
